cve_mun,anio,municipio.x,feminicidios,municipio.y,tasa_fem_100k,pib_pc,log_pib_pc
21110,2021,21110,1,21110,NA,NA,NA
21110,2022,21110,0,21110,NA,NA,NA
21110,2023,21110,0,21110,NA,NA,NA
21110,2024,21110,0,21110,NA,NA,NA
21110,2025,21110,0,21110,NA,NA,NA
21111,2015,21111,0,21111,NA,NA,NA
21111,2016,21111,0,21111,NA,NA,NA
21111,2017,21111,0,21111,NA,NA,NA
21111,2018,21111,0,21111,NA,NA,NA
21111,2019,21111,0,21111,NA,NA,NA
21111,2020,21111,0,21111,NA,NA,NA
21111,2021,21111,0,21111,NA,NA,NA
21111,2022,21111,0,21111,NA,NA,NA
21111,2023,21111,0,21111,NA,NA,NA
21111,2024,21111,0,21111,NA,NA,NA
21111,2025,21111,0,21111,NA,NA,NA
21112,2015,21112,0,21112,NA,NA,NA
21112,2016,21112,0,21112,NA,NA,NA
21112,2017,21112,0,21112,NA,NA,NA
21112,2018,21112,0,21112,NA,NA,NA
21112,2019,21112,0,21112,NA,NA,NA
21112,2020,21112,0,21112,NA,NA,NA
21112,2021,21112,0,21112,NA,NA,NA
21112,2022,21112,0,21112,NA,NA,NA
21112,2023,21112,0,21112,NA,NA,NA
21112,2024,21112,0,21112,NA,NA,NA
21112,2025,21112,0,21112,NA,NA,NA
21113,2015,21113,0,21113,NA,NA,NA
21113,2016,21113,0,21113,NA,NA,NA
21113,2017,21113,0,21113,NA,NA,NA
21113,2018,21113,0,21113,NA,NA,NA
21113,2019,21113,0,21113,NA,NA,NA
21113,2020,21113,0,21113,NA,NA,NA
21113,2021,21113,0,21113,NA,NA,NA
21113,2022,21113,0,21113,NA,NA,NA
21113,2023,21113,0,21113,NA,NA,NA
21113,2024,21113,0,21113,NA,NA,NA
21113,2025,21113,0,21113,NA,NA,NA
21114,2015,21114,5,21114,NA,NA,NA
21114,2016,21114,9,21114,NA,NA,NA
21114,2017,21114,6,21114,NA,NA,NA
21114,2018,21114,7,21114,NA,NA,NA
21114,2019,21114,11,21114,NA,NA,NA
21114,2020,21114,8,21114,NA,NA,NA
21114,2021,21114,13,21114,NA,NA,NA
21114,2022,21114,4,21114,NA,NA,NA
21114,2023,21114,12,21114,NA,NA,NA
21114,2024,21114,9,21114,NA,NA,NA
21114,2025,21114,2,21114,NA,NA,NA
21115,2015,21115,0,21115,NA,NA,NA
21115,2016,21115,0,21115,NA,NA,NA
21115,2017,21115,1,21115,NA,NA,NA
21115,2018,21115,0,21115,NA,NA,NA
21115,2019,21115,1,21115,NA,NA,NA
21115,2020,21115,0,21115,NA,NA,NA
21115,2021,21115,0,21115,NA,NA,NA
21115,2022,21115,0,21115,NA,NA,NA
21115,2023,21115,0,21115,NA,NA,NA
21115,2024,21115,0,21115,NA,NA,NA
21115,2025,21115,0,21115,NA,NA,NA
21116,2015,21116,0,21116,NA,NA,NA
21116,2016,21116,0,21116,NA,NA,NA
21116,2017,21116,0,21116,NA,NA,NA
21116,2018,21116,0,21116,NA,NA,NA
21116,2019,21116,0,21116,NA,NA,NA
21116,2020,21116,0,21116,NA,NA,NA
21116,2021,21116,0,21116,NA,NA,NA
21116,2022,21116,0,21116,NA,NA,NA
21116,2023,21116,0,21116,NA,NA,NA
21116,2024,21116,0,21116,NA,NA,NA
21116,2025,21116,0,21116,NA,NA,NA
21117,2015,21117,0,21117,NA,NA,NA
21117,2016,21117,0,21117,NA,NA,NA
21117,2017,21117,0,21117,NA,NA,NA
21117,2018,21117,0,21117,NA,NA,NA
21117,2019,21117,1,21117,NA,NA,NA
21117,2020,21117,0,21117,NA,NA,NA
21117,2021,21117,0,21117,NA,NA,NA
21117,2022,21117,0,21117,NA,NA,NA
21117,2023,21117,0,21117,NA,NA,NA
21117,2024,21117,0,21117,NA,NA,NA
21117,2025,21117,0,21117,NA,NA,NA
21118,2015,21118,0,21118,NA,NA,NA
21118,2016,21118,0,21118,NA,NA,NA
21118,2017,21118,0,21118,NA,NA,NA
21118,2018,21118,0,21118,NA,NA,NA
21118,2019,21118,0,21118,NA,NA,NA
21118,2020,21118,0,21118,NA,NA,NA
21118,2021,21118,0,21118,NA,NA,NA
21118,2022,21118,0,21118,NA,NA,NA
21118,2023,21118,0,21118,NA,NA,NA
21118,2024,21118,0,21118,NA,NA,NA
21118,2025,21118,0,21118,NA,NA,NA
21119,2015,21119,0,21119,NA,NA,NA
21119,2016,21119,0,21119,NA,NA,NA
21119,2017,21119,0,21119,NA,NA,NA
21119,2018,21119,1,21119,NA,NA,NA
21119,2019,21119,1,21119,NA,NA,NA
21119,2020,21119,1,21119,NA,NA,NA
21119,2021,21119,0,21119,NA,NA,NA
21119,2022,21119,0,21119,NA,NA,NA
21119,2023,21119,0,21119,NA,NA,NA
21119,2024,21119,2,21119,NA,NA,NA
21119,2025,21119,0,21119,NA,NA,NA
21120,2015,21120,0,21120,NA,NA,NA
21120,2016,21120,0,21120,NA,NA,NA
21120,2017,21120,0,21120,NA,NA,NA
21120,2018,21120,0,21120,NA,NA,NA
21120,2019,21120,0,21120,NA,NA,NA
21120,2020,21120,0,21120,NA,NA,NA
21120,2021,21120,0,21120,NA,NA,NA
21120,2022,21120,0,21120,NA,NA,NA
21120,2023,21120,0,21120,NA,NA,NA
21120,2024,21120,0,21120,NA,NA,NA
21120,2025,21120,0,21120,NA,NA,NA
21121,2015,21121,0,21121,NA,NA,NA
21121,2016,21121,0,21121,NA,NA,NA
21121,2017,21121,0,21121,NA,NA,NA
21121,2018,21121,0,21121,NA,NA,NA
21121,2019,21121,0,21121,NA,NA,NA
21121,2020,21121,0,21121,NA,NA,NA
21121,2021,21121,0,21121,NA,NA,NA
21121,2022,21121,0,21121,NA,NA,NA
21121,2023,21121,0,21121,NA,NA,NA
21121,2024,21121,0,21121,NA,NA,NA
21121,2025,21121,0,21121,NA,NA,NA
21122,2015,21122,0,21122,NA,NA,NA
21122,2016,21122,0,21122,NA,NA,NA
21122,2017,21122,0,21122,NA,NA,NA
21122,2018,21122,0,21122,NA,NA,NA
21122,2019,21122,0,21122,NA,NA,NA
21122,2020,21122,0,21122,NA,NA,NA
21122,2021,21122,0,21122,NA,NA,NA
21122,2022,21122,0,21122,NA,NA,NA
21122,2023,21122,0,21122,NA,NA,NA
21122,2024,21122,0,21122,NA,NA,NA
21122,2025,21122,0,21122,NA,NA,NA
21123,2015,21123,0,21123,NA,NA,NA
21123,2016,21123,0,21123,NA,NA,NA
21123,2017,21123,0,21123,NA,NA,NA
21123,2018,21123,0,21123,NA,NA,NA
21123,2019,21123,1,21123,NA,NA,NA
21123,2020,21123,0,21123,NA,NA,NA
21123,2021,21123,0,21123,NA,NA,NA
21123,2022,21123,0,21123,NA,NA,NA
21123,2023,21123,0,21123,NA,NA,NA
21123,2024,21123,0,21123,NA,NA,NA
21123,2025,21123,0,21123,NA,NA,NA
21124,2015,21124,0,21124,NA,NA,NA
21124,2016,21124,0,21124,NA,NA,NA
21124,2017,21124,0,21124,NA,NA,NA
21124,2018,21124,0,21124,NA,NA,NA
21124,2019,21124,0,21124,NA,NA,NA
21124,2020,21124,0,21124,NA,NA,NA
21124,2021,21124,0,21124,NA,NA,NA
21124,2022,21124,0,21124,NA,NA,NA
21124,2023,21124,0,21124,NA,NA,NA
21124,2024,21124,0,21124,NA,NA,NA
21124,2025,21124,0,21124,NA,NA,NA
21125,2015,21125,0,21125,NA,NA,NA
21125,2016,21125,0,21125,NA,NA,NA
21125,2017,21125,0,21125,NA,NA,NA
21125,2018,21125,0,21125,NA,NA,NA
21125,2019,21125,0,21125,NA,NA,NA
21125,2020,21125,0,21125,NA,NA,NA
21125,2021,21125,0,21125,NA,NA,NA
21125,2022,21125,0,21125,NA,NA,NA
21125,2023,21125,0,21125,NA,NA,NA
21125,2024,21125,0,21125,NA,NA,NA
21125,2025,21125,0,21125,NA,NA,NA
21126,2015,21126,0,21126,NA,NA,NA
21126,2016,21126,0,21126,NA,NA,NA
21126,2017,21126,1,21126,NA,NA,NA
21126,2018,21126,0,21126,NA,NA,NA
21126,2019,21126,0,21126,NA,NA,NA
21126,2020,21126,0,21126,NA,NA,NA
21126,2021,21126,0,21126,NA,NA,NA
21126,2022,21126,0,21126,NA,NA,NA
21126,2023,21126,0,21126,NA,NA,NA
21126,2024,21126,0,21126,NA,NA,NA
21126,2025,21126,0,21126,NA,NA,NA
21127,2015,21127,0,21127,NA,NA,NA
21127,2016,21127,0,21127,NA,NA,NA
21127,2017,21127,0,21127,NA,NA,NA
21127,2018,21127,0,21127,NA,NA,NA
21127,2019,21127,0,21127,NA,NA,NA
21127,2020,21127,0,21127,NA,NA,NA
21127,2021,21127,0,21127,NA,NA,NA
21127,2022,21127,0,21127,NA,NA,NA
21127,2023,21127,0,21127,NA,NA,NA
21127,2024,21127,0,21127,NA,NA,NA
21127,2025,21127,0,21127,NA,NA,NA
21128,2015,21128,0,21128,NA,NA,NA
21128,2016,21128,0,21128,NA,NA,NA
21128,2017,21128,0,21128,NA,NA,NA
21128,2018,21128,0,21128,NA,NA,NA
21128,2019,21128,0,21128,NA,NA,NA
21128,2020,21128,0,21128,NA,NA,NA
21128,2021,21128,0,21128,NA,NA,NA
21128,2022,21128,0,21128,NA,NA,NA
21128,2023,21128,0,21128,NA,NA,NA
21128,2024,21128,0,21128,NA,NA,NA
21128,2025,21128,0,21128,NA,NA,NA
21129,2015,21129,0,21129,NA,NA,NA
21129,2016,21129,0,21129,NA,NA,NA
21129,2017,21129,0,21129,NA,NA,NA
21129,2018,21129,0,21129,NA,NA,NA
21129,2019,21129,0,21129,NA,NA,NA
21129,2020,21129,0,21129,NA,NA,NA
21129,2021,21129,0,21129,NA,NA,NA
21129,2022,21129,0,21129,NA,NA,NA
21129,2023,21129,0,21129,NA,NA,NA
21129,2024,21129,0,21129,NA,NA,NA
21129,2025,21129,0,21129,NA,NA,NA
21130,2015,21130,0,21130,NA,NA,NA
21130,2016,21130,0,21130,NA,NA,NA
21130,2017,21130,0,21130,NA,NA,NA
21130,2018,21130,0,21130,NA,NA,NA
21130,2019,21130,0,21130,NA,NA,NA
21130,2020,21130,0,21130,NA,NA,NA
21130,2021,21130,0,21130,NA,NA,NA
21130,2022,21130,0,21130,NA,NA,NA
21130,2023,21130,0,21130,NA,NA,NA
21130,2024,21130,0,21130,NA,NA,NA
21130,2025,21130,0,21130,NA,NA,NA
21131,2015,21131,0,21131,NA,NA,NA
21131,2016,21131,0,21131,NA,NA,NA
21131,2017,21131,0,21131,NA,NA,NA
21131,2018,21131,0,21131,NA,NA,NA
21131,2019,21131,0,21131,NA,NA,NA
21131,2020,21131,0,21131,NA,NA,NA
21131,2021,21131,0,21131,NA,NA,NA
21131,2022,21131,0,21131,NA,NA,NA
21131,2023,21131,0,21131,NA,NA,NA
21131,2024,21131,0,21131,NA,NA,NA
21131,2025,21131,0,21131,NA,NA,NA
21132,2015,21132,0,21132,NA,NA,NA
21132,2016,21132,1,21132,NA,NA,NA
21132,2017,21132,0,21132,NA,NA,NA
21132,2018,21132,0,21132,NA,NA,NA
21132,2019,21132,2,21132,NA,NA,NA
21132,2020,21132,3,21132,NA,NA,NA
21132,2021,21132,0,21132,NA,NA,NA
21132,2022,21132,0,21132,NA,NA,NA
21132,2023,21132,2,21132,NA,NA,NA
21132,2024,21132,2,21132,NA,NA,NA
21132,2025,21132,0,21132,NA,NA,NA
21133,2015,21133,0,21133,NA,NA,NA
21133,2016,21133,0,21133,NA,NA,NA
21133,2017,21133,0,21133,NA,NA,NA
21133,2018,21133,0,21133,NA,NA,NA
21133,2019,21133,0,21133,NA,NA,NA
21133,2020,21133,0,21133,NA,NA,NA
21133,2021,21133,0,21133,NA,NA,NA
21133,2022,21133,0,21133,NA,NA,NA
21133,2023,21133,1,21133,NA,NA,NA
21133,2024,21133,0,21133,NA,NA,NA
21133,2025,21133,0,21133,NA,NA,NA
21134,2015,21134,0,21134,NA,NA,NA
21134,2016,21134,0,21134,NA,NA,NA
21134,2017,21134,0,21134,NA,NA,NA
21134,2018,21134,0,21134,NA,NA,NA
21134,2019,21134,0,21134,NA,NA,NA
21134,2020,21134,0,21134,NA,NA,NA
21134,2021,21134,0,21134,NA,NA,NA
21134,2022,21134,0,21134,NA,NA,NA
21134,2023,21134,0,21134,NA,NA,NA
21134,2024,21134,0,21134,NA,NA,NA
21134,2025,21134,0,21134,NA,NA,NA
21135,2015,21135,0,21135,NA,NA,NA
21135,2016,21135,0,21135,NA,NA,NA
21135,2017,21135,0,21135,NA,NA,NA
21135,2018,21135,0,21135,NA,NA,NA
21135,2019,21135,0,21135,NA,NA,NA
21135,2020,21135,0,21135,NA,NA,NA
21135,2021,21135,0,21135,NA,NA,NA
21135,2022,21135,0,21135,NA,NA,NA
21135,2023,21135,0,21135,NA,NA,NA
21135,2024,21135,0,21135,NA,NA,NA
21135,2025,21135,0,21135,NA,NA,NA
21136,2015,21136,0,21136,NA,NA,NA
21136,2016,21136,0,21136,NA,NA,NA
21136,2017,21136,0,21136,NA,NA,NA
21136,2018,21136,0,21136,NA,NA,NA
21136,2019,21136,0,21136,NA,NA,NA
21136,2020,21136,0,21136,NA,NA,NA
21136,2021,21136,0,21136,NA,NA,NA
21136,2022,21136,0,21136,NA,NA,NA
21136,2023,21136,0,21136,NA,NA,NA
21136,2024,21136,0,21136,NA,NA,NA
21136,2025,21136,0,21136,NA,NA,NA
21137,2015,21137,0,21137,NA,NA,NA
21137,2016,21137,0,21137,NA,NA,NA
21137,2017,21137,0,21137,NA,NA,NA
21137,2018,21137,0,21137,NA,NA,NA
21137,2019,21137,0,21137,NA,NA,NA
21137,2020,21137,0,21137,NA,NA,NA
21137,2021,21137,0,21137,NA,NA,NA
21137,2022,21137,0,21137,NA,NA,NA
21137,2023,21137,0,21137,NA,NA,NA
21137,2024,21137,0,21137,NA,NA,NA
21137,2025,21137,0,21137,NA,NA,NA
21138,2015,21138,0,21138,NA,NA,NA
21138,2016,21138,0,21138,NA,NA,NA
21138,2017,21138,0,21138,NA,NA,NA
21138,2018,21138,0,21138,NA,NA,NA
21138,2019,21138,0,21138,NA,NA,NA
21138,2020,21138,1,21138,NA,NA,NA
21138,2021,21138,0,21138,NA,NA,NA
21138,2022,21138,0,21138,NA,NA,NA
21138,2023,21138,0,21138,NA,NA,NA
21138,2024,21138,0,21138,NA,NA,NA
21138,2025,21138,0,21138,NA,NA,NA
21139,2015,21139,0,21139,NA,NA,NA
21139,2016,21139,0,21139,NA,NA,NA
21139,2017,21139,0,21139,NA,NA,NA
21139,2018,21139,0,21139,NA,NA,NA
21139,2019,21139,0,21139,NA,NA,NA
21139,2020,21139,0,21139,NA,NA,NA
21139,2021,21139,0,21139,NA,NA,NA
21139,2022,21139,0,21139,NA,NA,NA
21139,2023,21139,0,21139,NA,NA,NA
21139,2024,21139,0,21139,NA,NA,NA
21139,2025,21139,0,21139,NA,NA,NA
21140,2015,21140,0,21140,NA,NA,NA
21140,2016,21140,0,21140,NA,NA,NA
21140,2017,21140,0,21140,NA,NA,NA
21140,2018,21140,1,21140,NA,NA,NA
21140,2019,21140,0,21140,NA,NA,NA
21140,2020,21140,0,21140,NA,NA,NA
21140,2021,21140,1,21140,NA,NA,NA
21140,2022,21140,2,21140,NA,NA,NA
21140,2023,21140,0,21140,NA,NA,NA
21140,2024,21140,1,21140,NA,NA,NA
21140,2025,21140,0,21140,NA,NA,NA
21141,2015,21141,0,21141,NA,NA,NA
21141,2016,21141,0,21141,NA,NA,NA
21141,2017,21141,0,21141,NA,NA,NA
21141,2018,21141,0,21141,NA,NA,NA
21141,2019,21141,0,21141,NA,NA,NA
21141,2020,21141,0,21141,NA,NA,NA
21141,2021,21141,0,21141,NA,NA,NA
21141,2022,21141,0,21141,NA,NA,NA
21141,2023,21141,0,21141,NA,NA,NA
21141,2024,21141,0,21141,NA,NA,NA
21141,2025,21141,0,21141,NA,NA,NA
21142,2015,21142,0,21142,NA,NA,NA
21142,2016,21142,0,21142,NA,NA,NA
21142,2017,21142,0,21142,NA,NA,NA
21142,2018,21142,0,21142,NA,NA,NA
21142,2019,21142,0,21142,NA,NA,NA
21142,2020,21142,0,21142,NA,NA,NA
21142,2021,21142,0,21142,NA,NA,NA
21142,2022,21142,0,21142,NA,NA,NA
21142,2023,21142,0,21142,NA,NA,NA
21142,2024,21142,0,21142,NA,NA,NA
21142,2025,21142,0,21142,NA,NA,NA
21143,2015,21143,0,21143,NA,NA,NA
21143,2016,21143,0,21143,NA,NA,NA
21143,2017,21143,0,21143,NA,NA,NA
21143,2018,21143,0,21143,NA,NA,NA
21143,2019,21143,0,21143,NA,NA,NA
21143,2020,21143,0,21143,NA,NA,NA
21143,2021,21143,0,21143,NA,NA,NA
21143,2022,21143,0,21143,NA,NA,NA
21143,2023,21143,0,21143,NA,NA,NA
21143,2024,21143,0,21143,NA,NA,NA
21143,2025,21143,1,21143,NA,NA,NA
21144,2015,21144,0,21144,NA,NA,NA
21144,2016,21144,0,21144,NA,NA,NA
21144,2017,21144,0,21144,NA,NA,NA
21144,2018,21144,0,21144,NA,NA,NA
21144,2019,21144,0,21144,NA,NA,NA
21144,2020,21144,2,21144,NA,NA,NA
21144,2021,21144,0,21144,NA,NA,NA
21144,2022,21144,0,21144,NA,NA,NA
21144,2023,21144,0,21144,NA,NA,NA
21144,2024,21144,1,21144,NA,NA,NA
21144,2025,21144,0,21144,NA,NA,NA
21145,2015,21145,0,21145,NA,NA,NA
21145,2016,21145,0,21145,NA,NA,NA
21145,2017,21145,0,21145,NA,NA,NA
21145,2018,21145,0,21145,NA,NA,NA
21145,2019,21145,0,21145,NA,NA,NA
21145,2020,21145,0,21145,NA,NA,NA
21145,2021,21145,1,21145,NA,NA,NA
21145,2022,21145,0,21145,NA,NA,NA
21145,2023,21145,0,21145,NA,NA,NA
21145,2024,21145,0,21145,NA,NA,NA
21145,2025,21145,0,21145,NA,NA,NA
21146,2015,21146,0,21146,NA,NA,NA
21146,2016,21146,0,21146,NA,NA,NA
21146,2017,21146,0,21146,NA,NA,NA
21146,2018,21146,0,21146,NA,NA,NA
21146,2019,21146,0,21146,NA,NA,NA
21146,2020,21146,0,21146,NA,NA,NA
21146,2021,21146,0,21146,NA,NA,NA
21146,2022,21146,0,21146,NA,NA,NA
21146,2023,21146,0,21146,NA,NA,NA
21146,2024,21146,0,21146,NA,NA,NA
21146,2025,21146,0,21146,NA,NA,NA
21147,2015,21147,0,21147,NA,NA,NA
21147,2016,21147,0,21147,NA,NA,NA
21147,2017,21147,0,21147,NA,NA,NA
21147,2018,21147,0,21147,NA,NA,NA
21147,2019,21147,0,21147,NA,NA,NA
21147,2020,21147,0,21147,NA,NA,NA
21147,2021,21147,0,21147,NA,NA,NA
21147,2022,21147,0,21147,NA,NA,NA
21147,2023,21147,0,21147,NA,NA,NA
21147,2024,21147,0,21147,NA,NA,NA
21147,2025,21147,0,21147,NA,NA,NA
21148,2015,21148,0,21148,NA,NA,NA
21148,2016,21148,0,21148,NA,NA,NA
21148,2017,21148,0,21148,NA,NA,NA
21148,2018,21148,0,21148,NA,NA,NA
21148,2019,21148,0,21148,NA,NA,NA
21148,2020,21148,0,21148,NA,NA,NA
21148,2021,21148,0,21148,NA,NA,NA
21148,2022,21148,0,21148,NA,NA,NA
21148,2023,21148,0,21148,NA,NA,NA
21148,2024,21148,0,21148,NA,NA,NA
21148,2025,21148,0,21148,NA,NA,NA
21149,2015,21149,0,21149,NA,NA,NA
21149,2016,21149,0,21149,NA,NA,NA
21149,2017,21149,0,21149,NA,NA,NA
21149,2018,21149,0,21149,NA,NA,NA
21149,2019,21149,1,21149,NA,NA,NA
21149,2020,21149,0,21149,NA,NA,NA
21149,2021,21149,0,21149,NA,NA,NA
21149,2022,21149,0,21149,NA,NA,NA
21149,2023,21149,0,21149,NA,NA,NA
21149,2024,21149,0,21149,NA,NA,NA
21149,2025,21149,0,21149,NA,NA,NA
21150,2015,21150,0,21150,NA,NA,NA
21150,2016,21150,0,21150,NA,NA,NA
21150,2017,21150,0,21150,NA,NA,NA
21150,2018,21150,0,21150,NA,NA,NA
21150,2019,21150,0,21150,NA,NA,NA
21150,2020,21150,0,21150,NA,NA,NA
21150,2021,21150,0,21150,NA,NA,NA
21150,2022,21150,0,21150,NA,NA,NA
21150,2023,21150,0,21150,NA,NA,NA
21150,2024,21150,0,21150,NA,NA,NA
21150,2025,21150,0,21150,NA,NA,NA
21151,2015,21151,0,21151,NA,NA,NA
21151,2016,21151,0,21151,NA,NA,NA
21151,2017,21151,0,21151,NA,NA,NA
21151,2018,21151,0,21151,NA,NA,NA
21151,2019,21151,0,21151,NA,NA,NA
21151,2020,21151,0,21151,NA,NA,NA
21151,2021,21151,0,21151,NA,NA,NA
21151,2022,21151,0,21151,NA,NA,NA
21151,2023,21151,0,21151,NA,NA,NA
21151,2024,21151,0,21151,NA,NA,NA
21151,2025,21151,0,21151,NA,NA,NA
21152,2015,21152,0,21152,NA,NA,NA
21152,2016,21152,0,21152,NA,NA,NA
21152,2017,21152,0,21152,NA,NA,NA
21152,2018,21152,0,21152,NA,NA,NA
21152,2019,21152,0,21152,NA,NA,NA
21152,2020,21152,0,21152,NA,NA,NA
21152,2021,21152,0,21152,NA,NA,NA
21152,2022,21152,0,21152,NA,NA,NA
21152,2023,21152,0,21152,NA,NA,NA
21152,2024,21152,1,21152,NA,NA,NA
21152,2025,21152,0,21152,NA,NA,NA
21153,2015,21153,0,21153,NA,NA,NA
21153,2016,21153,0,21153,NA,NA,NA
21153,2017,21153,0,21153,NA,NA,NA
21153,2018,21153,1,21153,NA,NA,NA
21153,2019,21153,0,21153,NA,NA,NA
21153,2020,21153,1,21153,NA,NA,NA
21153,2021,21153,0,21153,NA,NA,NA
21153,2022,21153,0,21153,NA,NA,NA
21153,2023,21153,0,21153,NA,NA,NA
21153,2024,21153,0,21153,NA,NA,NA
21153,2025,21153,0,21153,NA,NA,NA
21154,2015,21154,0,21154,NA,NA,NA
21154,2016,21154,0,21154,NA,NA,NA
21154,2017,21154,0,21154,NA,NA,NA
21154,2018,21154,1,21154,NA,NA,NA
21154,2019,21154,3,21154,NA,NA,NA
21154,2020,21154,0,21154,NA,NA,NA
21154,2021,21154,3,21154,NA,NA,NA
21154,2022,21154,0,21154,NA,NA,NA
21154,2023,21154,0,21154,NA,NA,NA
21154,2024,21154,0,21154,NA,NA,NA
21154,2025,21154,0,21154,NA,NA,NA
21155,2015,21155,0,21155,NA,NA,NA
21155,2016,21155,0,21155,NA,NA,NA
21155,2017,21155,0,21155,NA,NA,NA
21155,2018,21155,0,21155,NA,NA,NA
21155,2019,21155,0,21155,NA,NA,NA
21155,2020,21155,0,21155,NA,NA,NA
21155,2021,21155,0,21155,NA,NA,NA
21155,2022,21155,0,21155,NA,NA,NA
21155,2023,21155,0,21155,NA,NA,NA
21155,2024,21155,0,21155,NA,NA,NA
21155,2025,21155,0,21155,NA,NA,NA
21156,2015,21156,0,21156,NA,NA,NA
21156,2016,21156,0,21156,NA,NA,NA
21156,2017,21156,4,21156,NA,NA,NA
21156,2018,21156,4,21156,NA,NA,NA
21156,2019,21156,1,21156,NA,NA,NA
21156,2020,21156,1,21156,NA,NA,NA
21156,2021,21156,0,21156,NA,NA,NA
21156,2022,21156,0,21156,NA,NA,NA
21156,2023,21156,0,21156,NA,NA,NA
21156,2024,21156,2,21156,NA,NA,NA
21156,2025,21156,1,21156,NA,NA,NA
21157,2015,21157,0,21157,NA,NA,NA
21157,2016,21157,0,21157,NA,NA,NA
21157,2017,21157,0,21157,NA,NA,NA
21157,2018,21157,1,21157,NA,NA,NA
21157,2019,21157,1,21157,NA,NA,NA
21157,2020,21157,0,21157,NA,NA,NA
21157,2021,21157,0,21157,NA,NA,NA
21157,2022,21157,0,21157,NA,NA,NA
21157,2023,21157,0,21157,NA,NA,NA
21157,2024,21157,0,21157,NA,NA,NA
21157,2025,21157,0,21157,NA,NA,NA
21158,2015,21158,0,21158,NA,NA,NA
21158,2016,21158,0,21158,NA,NA,NA
21158,2017,21158,0,21158,NA,NA,NA
21158,2018,21158,0,21158,NA,NA,NA
21158,2019,21158,0,21158,NA,NA,NA
21158,2020,21158,0,21158,NA,NA,NA
21158,2021,21158,0,21158,NA,NA,NA
21158,2022,21158,0,21158,NA,NA,NA
21158,2023,21158,0,21158,NA,NA,NA
21158,2024,21158,0,21158,NA,NA,NA
21158,2025,21158,0,21158,NA,NA,NA
21159,2015,21159,0,21159,NA,NA,NA
21159,2016,21159,0,21159,NA,NA,NA
21159,2017,21159,0,21159,NA,NA,NA
21159,2018,21159,0,21159,NA,NA,NA
21159,2019,21159,0,21159,NA,NA,NA
21159,2020,21159,0,21159,NA,NA,NA
21159,2021,21159,0,21159,NA,NA,NA
21159,2022,21159,0,21159,NA,NA,NA
21159,2023,21159,0,21159,NA,NA,NA
21159,2024,21159,0,21159,NA,NA,NA
21159,2025,21159,0,21159,NA,NA,NA
21160,2015,21160,0,21160,NA,NA,NA
21160,2016,21160,0,21160,NA,NA,NA
21160,2017,21160,0,21160,NA,NA,NA
21160,2018,21160,0,21160,NA,NA,NA
21160,2019,21160,0,21160,NA,NA,NA
21160,2020,21160,0,21160,NA,NA,NA
21160,2021,21160,0,21160,NA,NA,NA
21160,2022,21160,0,21160,NA,NA,NA
21160,2023,21160,0,21160,NA,NA,NA
21160,2024,21160,0,21160,NA,NA,NA
21160,2025,21160,0,21160,NA,NA,NA
21161,2015,21161,0,21161,NA,NA,NA
21161,2016,21161,0,21161,NA,NA,NA
21161,2017,21161,0,21161,NA,NA,NA
21161,2018,21161,0,21161,NA,NA,NA
21161,2019,21161,0,21161,NA,NA,NA
21161,2020,21161,0,21161,NA,NA,NA
21161,2021,21161,0,21161,NA,NA,NA
21161,2022,21161,0,21161,NA,NA,NA
21161,2023,21161,0,21161,NA,NA,NA
21161,2024,21161,0,21161,NA,NA,NA
21161,2025,21161,0,21161,NA,NA,NA
21162,2015,21162,0,21162,NA,NA,NA
21162,2016,21162,0,21162,NA,NA,NA
21162,2017,21162,0,21162,NA,NA,NA
21162,2018,21162,0,21162,NA,NA,NA
21162,2019,21162,0,21162,NA,NA,NA
21162,2020,21162,0,21162,NA,NA,NA
21162,2021,21162,0,21162,NA,NA,NA
21162,2022,21162,0,21162,NA,NA,NA
21162,2023,21162,0,21162,NA,NA,NA
21162,2024,21162,0,21162,NA,NA,NA
21162,2025,21162,0,21162,NA,NA,NA
21163,2015,21163,0,21163,NA,NA,NA
21163,2016,21163,0,21163,NA,NA,NA
21163,2017,21163,0,21163,NA,NA,NA
21163,2018,21163,0,21163,NA,NA,NA
21163,2019,21163,0,21163,NA,NA,NA
21163,2020,21163,0,21163,NA,NA,NA
21163,2021,21163,0,21163,NA,NA,NA
21163,2022,21163,0,21163,NA,NA,NA
21163,2023,21163,0,21163,NA,NA,NA
21163,2024,21163,0,21163,NA,NA,NA
21163,2025,21163,0,21163,NA,NA,NA
21164,2015,21164,0,21164,NA,NA,NA
21164,2016,21164,1,21164,NA,NA,NA
21164,2017,21164,1,21164,NA,NA,NA
21164,2018,21164,2,21164,NA,NA,NA
21164,2019,21164,1,21164,NA,NA,NA
21164,2020,21164,0,21164,NA,NA,NA
21164,2021,21164,1,21164,NA,NA,NA
21164,2022,21164,0,21164,NA,NA,NA
21164,2023,21164,0,21164,NA,NA,NA
21164,2024,21164,0,21164,NA,NA,NA
21164,2025,21164,0,21164,NA,NA,NA
21165,2015,21165,0,21165,NA,NA,NA
21165,2016,21165,0,21165,NA,NA,NA
21165,2017,21165,0,21165,NA,NA,NA
21165,2018,21165,0,21165,NA,NA,NA
21165,2019,21165,0,21165,NA,NA,NA
21165,2020,21165,0,21165,NA,NA,NA
21165,2021,21165,0,21165,NA,NA,NA
