municipio,cve_mun,anio,feminicidios,estado
21159,21159,2019,0,Puebla
21159,21159,2020,0,Puebla
21159,21159,2021,0,Puebla
21159,21159,2022,0,Puebla
21159,21159,2023,0,Puebla
21159,21159,2024,0,Puebla
21159,21159,2025,0,Puebla
21160,21160,2015,0,Puebla
21160,21160,2016,0,Puebla
21160,21160,2017,0,Puebla
21160,21160,2018,0,Puebla
21160,21160,2019,0,Puebla
21160,21160,2020,0,Puebla
21160,21160,2021,0,Puebla
21160,21160,2022,0,Puebla
21160,21160,2023,0,Puebla
21160,21160,2024,0,Puebla
21160,21160,2025,0,Puebla
21161,21161,2015,0,Puebla
21161,21161,2016,0,Puebla
21161,21161,2017,0,Puebla
21161,21161,2018,0,Puebla
21161,21161,2019,0,Puebla
21161,21161,2020,0,Puebla
21161,21161,2021,0,Puebla
21161,21161,2022,0,Puebla
21161,21161,2023,0,Puebla
21161,21161,2024,0,Puebla
21161,21161,2025,0,Puebla
21162,21162,2015,0,Puebla
21162,21162,2016,0,Puebla
21162,21162,2017,0,Puebla
21162,21162,2018,0,Puebla
21162,21162,2019,0,Puebla
21162,21162,2020,0,Puebla
21162,21162,2021,0,Puebla
21162,21162,2022,0,Puebla
21162,21162,2023,0,Puebla
21162,21162,2024,0,Puebla
21162,21162,2025,0,Puebla
21163,21163,2015,0,Puebla
21163,21163,2016,0,Puebla
21163,21163,2017,0,Puebla
21163,21163,2018,0,Puebla
21163,21163,2019,0,Puebla
21163,21163,2020,0,Puebla
21163,21163,2021,0,Puebla
21163,21163,2022,0,Puebla
21163,21163,2023,0,Puebla
21163,21163,2024,0,Puebla
21163,21163,2025,0,Puebla
21164,21164,2015,0,Puebla
21164,21164,2016,1,Puebla
21164,21164,2017,1,Puebla
21164,21164,2018,2,Puebla
21164,21164,2019,1,Puebla
21164,21164,2020,0,Puebla
21164,21164,2021,1,Puebla
21164,21164,2022,0,Puebla
21164,21164,2023,0,Puebla
21164,21164,2024,0,Puebla
21164,21164,2025,0,Puebla
21165,21165,2015,0,Puebla
21165,21165,2016,0,Puebla
21165,21165,2017,0,Puebla
21165,21165,2018,0,Puebla
21165,21165,2019,0,Puebla
21165,21165,2020,0,Puebla
21165,21165,2021,0,Puebla
21165,21165,2022,0,Puebla
21165,21165,2023,0,Puebla
21165,21165,2024,0,Puebla
21165,21165,2025,0,Puebla
21166,21166,2015,0,Puebla
21166,21166,2016,0,Puebla
21166,21166,2017,0,Puebla
21166,21166,2018,0,Puebla
21166,21166,2019,0,Puebla
21166,21166,2020,0,Puebla
21166,21166,2021,0,Puebla
21166,21166,2022,0,Puebla
21166,21166,2023,0,Puebla
21166,21166,2024,0,Puebla
21166,21166,2025,0,Puebla
21167,21167,2015,0,Puebla
21167,21167,2016,0,Puebla
21167,21167,2017,0,Puebla
21167,21167,2018,0,Puebla
21167,21167,2019,0,Puebla
21167,21167,2020,0,Puebla
21167,21167,2021,1,Puebla
21167,21167,2022,0,Puebla
21167,21167,2023,0,Puebla
21167,21167,2024,1,Puebla
21167,21167,2025,0,Puebla
21168,21168,2015,0,Puebla
21168,21168,2016,0,Puebla
21168,21168,2017,0,Puebla
21168,21168,2018,0,Puebla
21168,21168,2019,0,Puebla
21168,21168,2020,0,Puebla
21168,21168,2021,1,Puebla
21168,21168,2022,0,Puebla
21168,21168,2023,0,Puebla
21168,21168,2024,0,Puebla
21168,21168,2025,0,Puebla
21169,21169,2015,0,Puebla
21169,21169,2016,0,Puebla
21169,21169,2017,1,Puebla
21169,21169,2018,0,Puebla
21169,21169,2019,0,Puebla
21169,21169,2020,0,Puebla
21169,21169,2021,0,Puebla
21169,21169,2022,0,Puebla
21169,21169,2023,0,Puebla
21169,21169,2024,0,Puebla
21169,21169,2025,0,Puebla
21170,21170,2015,0,Puebla
21170,21170,2016,0,Puebla
21170,21170,2017,0,Puebla
21170,21170,2018,0,Puebla
21170,21170,2019,0,Puebla
21170,21170,2020,0,Puebla
21170,21170,2021,0,Puebla
21170,21170,2022,0,Puebla
21170,21170,2023,0,Puebla
21170,21170,2024,0,Puebla
21170,21170,2025,0,Puebla
21171,21171,2015,0,Puebla
21171,21171,2016,0,Puebla
21171,21171,2017,0,Puebla
21171,21171,2018,0,Puebla
21171,21171,2019,0,Puebla
21171,21171,2020,0,Puebla
21171,21171,2021,0,Puebla
21171,21171,2022,0,Puebla
21171,21171,2023,0,Puebla
21171,21171,2024,0,Puebla
21171,21171,2025,0,Puebla
21172,21172,2015,0,Puebla
21172,21172,2016,0,Puebla
21172,21172,2017,0,Puebla
21172,21172,2018,0,Puebla
21172,21172,2019,0,Puebla
21172,21172,2020,0,Puebla
21172,21172,2021,0,Puebla
21172,21172,2022,1,Puebla
21172,21172,2023,0,Puebla
21172,21172,2024,1,Puebla
21172,21172,2025,0,Puebla
21173,21173,2015,0,Puebla
21173,21173,2016,0,Puebla
21173,21173,2017,0,Puebla
21173,21173,2018,0,Puebla
21173,21173,2019,0,Puebla
21173,21173,2020,0,Puebla
21173,21173,2021,0,Puebla
21173,21173,2022,0,Puebla
21173,21173,2023,0,Puebla
21173,21173,2024,0,Puebla
21173,21173,2025,0,Puebla
21174,21174,2015,0,Puebla
21174,21174,2016,0,Puebla
21174,21174,2017,0,Puebla
21174,21174,2018,1,Puebla
21174,21174,2019,1,Puebla
21174,21174,2020,0,Puebla
21174,21174,2021,0,Puebla
21174,21174,2022,0,Puebla
21174,21174,2023,0,Puebla
21174,21174,2024,1,Puebla
21174,21174,2025,0,Puebla
21175,21175,2015,0,Puebla
21175,21175,2016,0,Puebla
21175,21175,2017,0,Puebla
21175,21175,2018,0,Puebla
21175,21175,2019,0,Puebla
21175,21175,2020,0,Puebla
21175,21175,2021,0,Puebla
21175,21175,2022,0,Puebla
21175,21175,2023,1,Puebla
21175,21175,2024,1,Puebla
21175,21175,2025,0,Puebla
21176,21176,2015,0,Puebla
21176,21176,2016,0,Puebla
21176,21176,2017,0,Puebla
21176,21176,2018,0,Puebla
21176,21176,2019,0,Puebla
21176,21176,2020,0,Puebla
21176,21176,2021,0,Puebla
21176,21176,2022,0,Puebla
21176,21176,2023,0,Puebla
21176,21176,2024,0,Puebla
21176,21176,2025,0,Puebla
21177,21177,2015,0,Puebla
21177,21177,2016,0,Puebla
21177,21177,2017,0,Puebla
21177,21177,2018,0,Puebla
21177,21177,2019,2,Puebla
21177,21177,2020,0,Puebla
21177,21177,2021,0,Puebla
21177,21177,2022,0,Puebla
21177,21177,2023,0,Puebla
21177,21177,2024,0,Puebla
21177,21177,2025,1,Puebla
21178,21178,2015,0,Puebla
21178,21178,2016,0,Puebla
21178,21178,2017,0,Puebla
21178,21178,2018,0,Puebla
21178,21178,2019,0,Puebla
21178,21178,2020,0,Puebla
21178,21178,2021,0,Puebla
21178,21178,2022,0,Puebla
21178,21178,2023,0,Puebla
21178,21178,2024,0,Puebla
21178,21178,2025,0,Puebla
21179,21179,2015,0,Puebla
21179,21179,2016,0,Puebla
21179,21179,2017,0,Puebla
21179,21179,2018,0,Puebla
21179,21179,2019,0,Puebla
21179,21179,2020,0,Puebla
21179,21179,2021,1,Puebla
21179,21179,2022,0,Puebla
21179,21179,2023,0,Puebla
21179,21179,2024,0,Puebla
21179,21179,2025,0,Puebla
21180,21180,2015,0,Puebla
21180,21180,2016,0,Puebla
21180,21180,2017,0,Puebla
21180,21180,2018,0,Puebla
21180,21180,2019,0,Puebla
21180,21180,2020,0,Puebla
21180,21180,2021,0,Puebla
21180,21180,2022,0,Puebla
21180,21180,2023,0,Puebla
21180,21180,2024,0,Puebla
21180,21180,2025,0,Puebla
21181,21181,2015,0,Puebla
21181,21181,2016,0,Puebla
21181,21181,2017,0,Puebla
21181,21181,2018,0,Puebla
21181,21181,2019,1,Puebla
21181,21181,2020,0,Puebla
21181,21181,2021,0,Puebla
21181,21181,2022,0,Puebla
21181,21181,2023,0,Puebla
21181,21181,2024,0,Puebla
21181,21181,2025,0,Puebla
21182,21182,2015,0,Puebla
21182,21182,2016,0,Puebla
21182,21182,2017,0,Puebla
21182,21182,2018,0,Puebla
21182,21182,2019,0,Puebla
21182,21182,2020,0,Puebla
21182,21182,2021,0,Puebla
21182,21182,2022,0,Puebla
21182,21182,2023,0,Puebla
21182,21182,2024,0,Puebla
21182,21182,2025,0,Puebla
21183,21183,2015,0,Puebla
21183,21183,2016,0,Puebla
21183,21183,2017,0,Puebla
21183,21183,2018,0,Puebla
21183,21183,2019,2,Puebla
21183,21183,2020,0,Puebla
21183,21183,2021,0,Puebla
21183,21183,2022,0,Puebla
21183,21183,2023,0,Puebla
21183,21183,2024,0,Puebla
21183,21183,2025,0,Puebla
21184,21184,2015,0,Puebla
21184,21184,2016,0,Puebla
21184,21184,2017,0,Puebla
21184,21184,2018,0,Puebla
21184,21184,2019,0,Puebla
21184,21184,2020,0,Puebla
21184,21184,2021,0,Puebla
21184,21184,2022,0,Puebla
21184,21184,2023,0,Puebla
21184,21184,2024,0,Puebla
21184,21184,2025,0,Puebla
21185,21185,2015,0,Puebla
21185,21185,2016,0,Puebla
21185,21185,2017,0,Puebla
21185,21185,2018,0,Puebla
21185,21185,2019,0,Puebla
21185,21185,2020,0,Puebla
21185,21185,2021,0,Puebla
21185,21185,2022,0,Puebla
21185,21185,2023,0,Puebla
21185,21185,2024,0,Puebla
21185,21185,2025,0,Puebla
21186,21186,2015,0,Puebla
21186,21186,2016,0,Puebla
21186,21186,2017,0,Puebla
21186,21186,2018,0,Puebla
21186,21186,2019,0,Puebla
21186,21186,2020,0,Puebla
21186,21186,2021,0,Puebla
21186,21186,2022,1,Puebla
21186,21186,2023,0,Puebla
21186,21186,2024,0,Puebla
21186,21186,2025,1,Puebla
21187,21187,2015,0,Puebla
21187,21187,2016,0,Puebla
21187,21187,2017,0,Puebla
21187,21187,2018,0,Puebla
21187,21187,2019,0,Puebla
21187,21187,2020,0,Puebla
21187,21187,2021,0,Puebla
21187,21187,2022,0,Puebla
21187,21187,2023,0,Puebla
21187,21187,2024,1,Puebla
21187,21187,2025,0,Puebla
21188,21188,2015,0,Puebla
21188,21188,2016,0,Puebla
21188,21188,2017,0,Puebla
21188,21188,2018,0,Puebla
21188,21188,2019,0,Puebla
21188,21188,2020,0,Puebla
21188,21188,2021,0,Puebla
21188,21188,2022,0,Puebla
21188,21188,2023,0,Puebla
21188,21188,2024,0,Puebla
21188,21188,2025,0,Puebla
21189,21189,2015,0,Puebla
21189,21189,2016,0,Puebla
21189,21189,2017,0,Puebla
21189,21189,2018,0,Puebla
21189,21189,2019,0,Puebla
21189,21189,2020,0,Puebla
21189,21189,2021,0,Puebla
21189,21189,2022,0,Puebla
21189,21189,2023,0,Puebla
21189,21189,2024,0,Puebla
21189,21189,2025,0,Puebla
21190,21190,2015,0,Puebla
21190,21190,2016,0,Puebla
21190,21190,2017,0,Puebla
21190,21190,2018,0,Puebla
21190,21190,2019,0,Puebla
21190,21190,2020,0,Puebla
21190,21190,2021,0,Puebla
21190,21190,2022,0,Puebla
21190,21190,2023,1,Puebla
21190,21190,2024,0,Puebla
21190,21190,2025,0,Puebla
21191,21191,2015,0,Puebla
21191,21191,2016,0,Puebla
21191,21191,2017,0,Puebla
21191,21191,2018,0,Puebla
21191,21191,2019,0,Puebla
21191,21191,2020,1,Puebla
21191,21191,2021,0,Puebla
21191,21191,2022,0,Puebla
21191,21191,2023,0,Puebla
21191,21191,2024,0,Puebla
21191,21191,2025,0,Puebla
21192,21192,2015,0,Puebla
21192,21192,2016,0,Puebla
21192,21192,2017,0,Puebla
21192,21192,2018,0,Puebla
21192,21192,2019,0,Puebla
21192,21192,2020,0,Puebla
21192,21192,2021,0,Puebla
21192,21192,2022,0,Puebla
21192,21192,2023,0,Puebla
21192,21192,2024,0,Puebla
21192,21192,2025,1,Puebla
21193,21193,2015,0,Puebla
21193,21193,2016,0,Puebla
21193,21193,2017,0,Puebla
21193,21193,2018,0,Puebla
21193,21193,2019,0,Puebla
21193,21193,2020,0,Puebla
21193,21193,2021,0,Puebla
21193,21193,2022,0,Puebla
21193,21193,2023,0,Puebla
21193,21193,2024,0,Puebla
21193,21193,2025,0,Puebla
21194,21194,2015,0,Puebla
21194,21194,2016,0,Puebla
21194,21194,2017,0,Puebla
21194,21194,2018,0,Puebla
21194,21194,2019,0,Puebla
21194,21194,2020,0,Puebla
21194,21194,2021,0,Puebla
21194,21194,2022,1,Puebla
21194,21194,2023,0,Puebla
21194,21194,2024,1,Puebla
21194,21194,2025,1,Puebla
21195,21195,2015,0,Puebla
21195,21195,2016,0,Puebla
21195,21195,2017,1,Puebla
21195,21195,2018,0,Puebla
21195,21195,2019,0,Puebla
21195,21195,2020,0,Puebla
21195,21195,2021,0,Puebla
21195,21195,2022,0,Puebla
21195,21195,2023,0,Puebla
21195,21195,2024,0,Puebla
21195,21195,2025,0,Puebla
21196,21196,2015,0,Puebla
21196,21196,2016,0,Puebla
21196,21196,2017,0,Puebla
21196,21196,2018,1,Puebla
21196,21196,2019,0,Puebla
21196,21196,2020,0,Puebla
21196,21196,2021,0,Puebla
21196,21196,2022,0,Puebla
21196,21196,2023,0,Puebla
21196,21196,2024,0,Puebla
21196,21196,2025,0,Puebla
21197,21197,2015,0,Puebla
21197,21197,2016,0,Puebla
21197,21197,2017,1,Puebla
21197,21197,2018,1,Puebla
21197,21197,2019,0,Puebla
21197,21197,2020,1,Puebla
21197,21197,2021,1,Puebla
21197,21197,2022,1,Puebla
21197,21197,2023,0,Puebla
21197,21197,2024,2,Puebla
21197,21197,2025,2,Puebla
21198,21198,2015,0,Puebla
21198,21198,2016,0,Puebla
21198,21198,2017,0,Puebla
21198,21198,2018,0,Puebla
21198,21198,2019,0,Puebla
21198,21198,2020,0,Puebla
21198,21198,2021,0,Puebla
21198,21198,2022,0,Puebla
21198,21198,2023,0,Puebla
21198,21198,2024,0,Puebla
21198,21198,2025,0,Puebla
21199,21199,2015,0,Puebla
21199,21199,2016,0,Puebla
21199,21199,2017,0,Puebla
21199,21199,2018,0,Puebla
21199,21199,2019,1,Puebla
21199,21199,2020,0,Puebla
21199,21199,2021,0,Puebla
21199,21199,2022,0,Puebla
21199,21199,2023,0,Puebla
21199,21199,2024,0,Puebla
21199,21199,2025,0,Puebla
21200,21200,2015,0,Puebla
21200,21200,2016,0,Puebla
21200,21200,2017,0,Puebla
21200,21200,2018,0,Puebla
21200,21200,2019,0,Puebla
21200,21200,2020,0,Puebla
21200,21200,2021,0,Puebla
21200,21200,2022,0,Puebla
21200,21200,2023,0,Puebla
21200,21200,2024,0,Puebla
21200,21200,2025,0,Puebla
21201,21201,2015,0,Puebla
21201,21201,2016,0,Puebla
21201,21201,2017,0,Puebla
21201,21201,2018,0,Puebla
21201,21201,2019,0,Puebla
21201,21201,2020,0,Puebla
21201,21201,2021,0,Puebla
21201,21201,2022,0,Puebla
21201,21201,2023,0,Puebla
21201,21201,2024,0,Puebla
21201,21201,2025,0,Puebla
21202,21202,2015,0,Puebla
21202,21202,2016,0,Puebla
21202,21202,2017,0,Puebla
21202,21202,2018,0,Puebla
21202,21202,2019,0,Puebla
21202,21202,2020,0,Puebla
21202,21202,2021,0,Puebla
21202,21202,2022,0,Puebla
21202,21202,2023,0,Puebla
21202,21202,2024,0,Puebla
21202,21202,2025,0,Puebla
21203,21203,2015,0,Puebla
21203,21203,2016,0,Puebla
21203,21203,2017,0,Puebla
21203,21203,2018,0,Puebla
21203,21203,2019,0,Puebla
21203,21203,2020,0,Puebla
21203,21203,2021,0,Puebla
21203,21203,2022,0,Puebla
21203,21203,2023,0,Puebla
21203,21203,2024,0,Puebla
21203,21203,2025,0,Puebla
21204,21204,2015,0,Puebla
21204,21204,2016,0,Puebla
21204,21204,2017,0,Puebla
21204,21204,2018,0,Puebla
21204,21204,2019,0,Puebla
21204,21204,2020,0,Puebla
21204,21204,2021,0,Puebla
21204,21204,2022,0,Puebla
21204,21204,2023,0,Puebla
21204,21204,2024,0,Puebla
21204,21204,2025,0,Puebla
21205,21205,2015,0,Puebla
21205,21205,2016,0,Puebla
21205,21205,2017,0,Puebla
21205,21205,2018,1,Puebla
21205,21205,2019,0,Puebla
21205,21205,2020,0,Puebla
21205,21205,2021,0,Puebla
21205,21205,2022,0,Puebla
21205,21205,2023,0,Puebla
21205,21205,2024,0,Puebla
21205,21205,2025,0,Puebla
21206,21206,2015,0,Puebla
21206,21206,2016,0,Puebla
21206,21206,2017,0,Puebla
21206,21206,2018,0,Puebla
21206,21206,2019,0,Puebla
21206,21206,2020,0,Puebla
21206,21206,2021,0,Puebla
21206,21206,2022,0,Puebla
21206,21206,2023,0,Puebla
21206,21206,2024,0,Puebla
21206,21206,2025,0,Puebla
21207,21207,2015,0,Puebla
21207,21207,2016,0,Puebla
21207,21207,2017,1,Puebla
21207,21207,2018,0,Puebla
21207,21207,2019,1,Puebla
21207,21207,2020,1,Puebla
21207,21207,2021,0,Puebla
21207,21207,2022,0,Puebla
21207,21207,2023,0,Puebla
21207,21207,2024,1,Puebla
21207,21207,2025,0,Puebla
21208,21208,2015,0,Puebla
21208,21208,2016,0,Puebla
21208,21208,2017,0,Puebla
21208,21208,2018,0,Puebla
21208,21208,2019,2,Puebla
21208,21208,2020,5,Puebla
21208,21208,2021,2,Puebla
21208,21208,2022,0,Puebla
21208,21208,2023,1,Puebla
21208,21208,2024,0,Puebla
21208,21208,2025,0,Puebla
21209,21209,2015,0,Puebla
21209,21209,2016,0,Puebla
21209,21209,2017,0,Puebla
21209,21209,2018,0,Puebla
21209,21209,2019,0,Puebla
21209,21209,2020,0,Puebla
21209,21209,2021,0,Puebla
21209,21209,2022,0,Puebla
21209,21209,2023,0,Puebla
21209,21209,2024,0,Puebla
21209,21209,2025,0,Puebla
21210,21210,2015,0,Puebla
21210,21210,2016,0,Puebla
21210,21210,2017,0,Puebla
21210,21210,2018,0,Puebla
21210,21210,2019,0,Puebla
21210,21210,2020,0,Puebla
21210,21210,2021,0,Puebla
21210,21210,2022,0,Puebla
21210,21210,2023,0,Puebla
21210,21210,2024,0,Puebla
21210,21210,2025,0,Puebla
21211,21211,2015,0,Puebla
21211,21211,2016,0,Puebla
21211,21211,2017,0,Puebla
21211,21211,2018,0,Puebla
21211,21211,2019,0,Puebla
21211,21211,2020,0,Puebla
21211,21211,2021,0,Puebla
21211,21211,2022,0,Puebla
21211,21211,2023,0,Puebla
21211,21211,2024,0,Puebla
21211,21211,2025,0,Puebla
21212,21212,2015,0,Puebla
21212,21212,2016,0,Puebla
21212,21212,2017,0,Puebla
21212,21212,2018,0,Puebla
21212,21212,2019,0,Puebla
21212,21212,2020,0,Puebla
21212,21212,2021,0,Puebla
21212,21212,2022,0,Puebla
21212,21212,2023,0,Puebla
21212,21212,2024,0,Puebla
21212,21212,2025,0,Puebla
21213,21213,2015,0,Puebla
21213,21213,2016,0,Puebla
21213,21213,2017,0,Puebla
21213,21213,2018,0,Puebla
21213,21213,2019,2,Puebla
21213,21213,2020,1,Puebla
21213,21213,2021,1,Puebla
21213,21213,2022,0,Puebla
21213,21213,2023,0,Puebla
21213,21213,2024,0,Puebla
21213,21213,2025,0,Puebla
21214,21214,2015,0,Puebla
21214,21214,2016,0,Puebla
21214,21214,2017,0,Puebla
21214,21214,2018,0,Puebla
21214,21214,2019,0,Puebla
21214,21214,2020,0,Puebla
21214,21214,2021,0,Puebla
21214,21214,2022,0,Puebla
21214,21214,2023,0,Puebla
21214,21214,2024,0,Puebla
21214,21214,2025,0,Puebla
21215,21215,2015,0,Puebla
21215,21215,2016,0,Puebla
21215,21215,2017,0,Puebla
21215,21215,2018,0,Puebla
21215,21215,2019,0,Puebla
21215,21215,2020,0,Puebla
21215,21215,2021,0,Puebla
21215,21215,2022,0,Puebla
21215,21215,2023,0,Puebla
21215,21215,2024,0,Puebla
21215,21215,2025,0,Puebla
21216,21216,2015,0,Puebla
21216,21216,2016,0,Puebla
21216,21216,2017,0,Puebla
21216,21216,2018,0,Puebla
21216,21216,2019,0,Puebla
21216,21216,2020,0,Puebla
21216,21216,2021,0,Puebla
21216,21216,2022,0,Puebla
21216,21216,2023,0,Puebla
21216,21216,2024,0,Puebla
21216,21216,2025,0,Puebla
21217,21217,2015,0,Puebla
21217,21217,2016,0,Puebla
21217,21217,2017,0,Puebla
21217,21217,2018,0,Puebla
21217,21217,2019,1,Puebla
21217,21217,2020,1,Puebla
21217,21217,2021,0,Puebla
21217,21217,2022,1,Puebla
21217,21217,2023,0,Puebla
21217,21217,2024,0,Puebla
21217,21217,2025,0,Puebla
