municipio,cve_mun,estado,anio,feminicidios,tasa_fem_100k,municipio_texto,mun_id_nombre,pobfem_2020,pobtot_2020
San Antonio Caã±Ada,21120,Puebla,2025,0,0,San Antonio Caã±Ada,21120 – San Antonio Caã±Ada,6294,11876
San Diego La Mesa Tochimiltzingo,21121,Puebla,2015,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2016,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2017,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2018,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2019,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2020,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2021,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2022,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2023,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2024,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Diego La Mesa Tochimiltzingo,21121,Puebla,2025,0,0,San Diego La Mesa Tochimiltzingo,21121 – San Diego La Mesa Tochimiltzingo,1288,2540
San Felipe Teotlalcingo,21122,Puebla,2015,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2016,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2017,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2018,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2019,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2020,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2021,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2022,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2023,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2024,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Teotlalcingo,21122,Puebla,2025,0,0,San Felipe Teotlalcingo,21122 – San Felipe Teotlalcingo,11428,22139
San Felipe Tepatlã¡N,21123,Puebla,2015,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2016,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2017,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2018,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2019,1,25.45824847250509,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2020,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2021,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2022,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2023,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2024,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Felipe Tepatlã¡N,21123,Puebla,2025,0,0,San Felipe Tepatlã¡N,21123 – San Felipe Tepatlã¡N,3928,7586
San Gabriel Chilac,21124,Puebla,2015,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2016,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2017,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2018,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2019,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2020,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2021,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2022,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2023,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2024,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gabriel Chilac,21124,Puebla,2025,0,0,San Gabriel Chilac,21124 – San Gabriel Chilac,16770,31908
San Gregorio Atzompa,21125,Puebla,2015,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2016,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2017,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2018,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2019,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2020,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2021,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2022,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2023,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2024,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Gregorio Atzompa,21125,Puebla,2025,0,0,San Gregorio Atzompa,21125 – San Gregorio Atzompa,9978,19342
San Jerã³Nimo Tecuanipan,21126,Puebla,2015,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2016,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2017,1,14.386419220256078,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2018,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2019,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2020,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2021,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2022,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2023,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2024,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Tecuanipan,21126,Puebla,2025,0,0,San Jerã³Nimo Tecuanipan,21126 – San Jerã³Nimo Tecuanipan,6951,13204
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2015,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2016,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2017,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2018,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2019,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2020,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2021,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2022,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2023,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2024,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Jerã³Nimo Xayacatlã¡N,21127,Puebla,2025,0,0,San Jerã³Nimo Xayacatlã¡N,21127 – San Jerã³Nimo Xayacatlã¡N,3744,7230
San Josã© Chiapa,21128,Puebla,2015,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2016,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2017,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2018,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2019,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2020,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2021,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2022,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2023,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2024,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Chiapa,21128,Puebla,2025,0,0,San Josã© Chiapa,21128 – San Josã© Chiapa,10672,20946
San Josã© Miahuatlã¡N,21129,Puebla,2015,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2016,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2017,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2018,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2019,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2020,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2021,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2022,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2023,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2024,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Josã© Miahuatlã¡N,21129,Puebla,2025,0,0,San Josã© Miahuatlã¡N,21129 – San Josã© Miahuatlã¡N,14596,28036
San Juan Atenco,21130,Puebla,2015,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2016,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2017,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2018,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2019,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2020,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2021,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2022,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2023,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2024,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atenco,21130,Puebla,2025,0,0,San Juan Atenco,21130 – San Juan Atenco,3887,7211
San Juan Atzompa,21131,Puebla,2015,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2016,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2017,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2018,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2019,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2020,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2021,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2022,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2023,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2024,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Juan Atzompa,21131,Puebla,2025,0,0,San Juan Atzompa,21131 – San Juan Atzompa,933,1952
San Martã­n Texmelucan,21132,Puebla,2015,0,0,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2016,1,0.6187085078606916,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2017,0,0,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2018,0,0,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2019,2,1.2374170157213833,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2020,3,1.8561255235820748,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2021,0,0,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2022,0,0,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2023,2,1.2374170157213833,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2024,2,1.2374170157213833,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Texmelucan,21132,Puebla,2025,0,0,San Martã­n Texmelucan,21132 – San Martã­n Texmelucan,161627,311497
San Martã­n Totoltepec,21133,Puebla,2015,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2016,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2017,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2018,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2019,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2020,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2021,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2022,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2023,1,149.7005988023952,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2024,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Martã­n Totoltepec,21133,Puebla,2025,0,0,San Martã­n Totoltepec,21133 – San Martã­n Totoltepec,668,1384
San Matã­as Tlalancaleca,21134,Puebla,2015,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2016,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2017,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2018,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2019,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2020,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2021,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2022,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2023,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2024,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Matã­as Tlalancaleca,21134,Puebla,2025,0,0,San Matã­as Tlalancaleca,21134 – San Matã­as Tlalancaleca,21512,41982
San Miguel Ixitlã¡N,21135,Puebla,2015,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2016,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2017,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2018,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2019,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2020,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2021,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2022,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2023,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2024,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Ixitlã¡N,21135,Puebla,2025,0,0,San Miguel Ixitlã¡N,21135 – San Miguel Ixitlã¡N,534,1071
San Miguel Xoxtla,21136,Puebla,2015,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2016,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2017,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2018,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2019,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2020,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2021,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2022,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2023,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2024,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Miguel Xoxtla,21136,Puebla,2025,0,0,San Miguel Xoxtla,21136 – San Miguel Xoxtla,12743,24924
San Nicolã¡S Buenos Aires,21137,Puebla,2015,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2016,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2017,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2018,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2019,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2020,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2021,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2022,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2023,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2024,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S Buenos Aires,21137,Puebla,2025,0,0,San Nicolã¡S Buenos Aires,21137 – San Nicolã¡S Buenos Aires,10688,20964
San Nicolã¡S De Los Ranchos,21138,Puebla,2015,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2016,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2017,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2018,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2019,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2020,1,8.278145695364238,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2021,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2022,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2023,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2024,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Nicolã¡S De Los Ranchos,21138,Puebla,2025,0,0,San Nicolã¡S De Los Ranchos,21138 – San Nicolã¡S De Los Ranchos,12080,23574
San Pablo Anicano,21139,Puebla,2015,0,0,San Pablo Anicano,21139 – San Pablo Anicano,3930,7545
San Pablo Anicano,21139,Puebla,2016,0,0,San Pablo Anicano,21139 – San Pablo Anicano,3930,7545
San Pablo Anicano,21139,Puebla,2017,0,0,San Pablo Anicano,21139 – San Pablo Anicano,3930,7545
San Pablo Anicano,21139,Puebla,2018,0,0,San Pablo Anicano,21139 – San Pablo Anicano,3930,7545
San Pablo Anicano,21139,Puebla,2019,0,0,San Pablo Anicano,21139 – San Pablo Anicano,3930,7545
San Pablo Anicano,21139,Puebla,2020,0,0,San Pablo Anicano,21139 – San Pablo Anicano,3930,7545
